data,Feedback,population,question,subject
0,fb,1,FreqPredict_2,49
61,fb,1,FreqPredict_3,49
0,fb,1,FreqPredict_4,49
0,fb,1,FreqPredict_5,49
Hard,fb,1,SCForcedChoice_red,49
Neutral,fb,1,SCForcedChoice_orange,49
Neutral,fb,1,SCForcedChoice_yellow,49
Hard,fb,1,SCForcedChoice_green,49
Easy,fb,1,SCForcedChoice_blue,49
Easy,fb,1,SCForcedChoice_purple,49
posttest:Post-Test:;,fb,1,TypeResp,50
1,fb,1,BlockVaryQ,50
0,fb,1,ItemVaryQ,50
0,fb,1,FreqPredict_1,50
0,fb,1,FreqPredict_2,50
0,fb,1,FreqPredict_3,50
28,fb,1,FreqPredict_4,50
0,fb,1,FreqPredict_5,50
Neutral,fb,1,SCForcedChoice_red,50
Hard,fb,1,SCForcedChoice_orange,50
Hard,fb,1,SCForcedChoice_yellow,50
Hard,fb,1,SCForcedChoice_green,50
Neutral,fb,1,SCForcedChoice_blue,50
Hard,fb,1,SCForcedChoice_purple,50
posttest:Post-Test:;,fb,1,TypeResp,51
1,fb,1,BlockVaryQ,51
1,fb,1,ItemVaryQ,51
51,fb,1,FreqPredict_1,51
38,fb,1,FreqPredict_2,51
68,fb,1,FreqPredict_3,51
67,fb,1,FreqPredict_4,51
42,fb,1,FreqPredict_5,51
Easy,fb,1,SCForcedChoice_red,51
Easy,fb,1,SCForcedChoice_orange,51
Hard,fb,1,SCForcedChoice_yellow,51
Easy,fb,1,SCForcedChoice_green,51
Hard,fb,1,SCForcedChoice_blue,51
Hard,fb,1,SCForcedChoice_purple,51
posttest:Post-Test:;,fb,1,TypeResp,52
0,fb,1,BlockVaryQ,52
0,fb,1,ItemVaryQ,52
50,fb,1,FreqPredict_1,52
50,fb,1,FreqPredict_2,52
50,fb,1,FreqPredict_3,52
50,fb,1,FreqPredict_4,52
50,fb,1,FreqPredict_5,52
Easy,fb,1,SCForcedChoice_red,52
Easy,fb,1,SCForcedChoice_orange,52
Hard,fb,1,SCForcedChoice_yellow,52
Hard,fb,1,SCForcedChoice_green,52
Easy,fb,1,SCForcedChoice_blue,52
Easy,fb,1,SCForcedChoice_purple,52
posttest:Post-Test:;,fb,1,TypeResp,53
1,fb,1,BlockVaryQ,53
1,fb,1,ItemVaryQ,53
100,fb,1,FreqPredict_1,53
100,fb,1,FreqPredict_2,53
100,fb,1,FreqPredict_3,53
100,fb,1,FreqPredict_4,53
100,fb,1,FreqPredict_5,53
Easy,fb,1,SCForcedChoice_red,53
Easy,fb,1,SCForcedChoice_orange,53
Easy,fb,1,SCForcedChoice_yellow,53
Easy,fb,1,SCForcedChoice_green,53
Easy,fb,1,SCForcedChoice_blue,53
Easy,fb,1,SCForcedChoice_purple,53
posttest:Post-Test:;,fb,1,TypeResp,54
1,fb,1,BlockVaryQ,54
1,fb,1,ItemVaryQ,54
33,fb,1,FreqPredict_1,54
32,fb,1,FreqPredict_2,54
97,fb,1,FreqPredict_3,54
36,fb,1,FreqPredict_4,54
68,fb,1,FreqPredict_5,54
Hard,fb,1,SCForcedChoice_red,54
Hard,fb,1,SCForcedChoice_orange,54
Hard,fb,1,SCForcedChoice_yellow,54
Neutral,fb,1,SCForcedChoice_green,54
Easy,fb,1,SCForcedChoice_blue,54
Easy,fb,1,SCForcedChoice_purple,54
posttest:Post-Test:;,fb,1,TypeResp,55
0,fb,1,BlockVaryQ,55
0,fb,1,ItemVaryQ,55
65,fb,1,FreqPredict_1,55
68,fb,1,FreqPredict_2,55
58,fb,1,FreqPredict_3,55
33,fb,1,FreqPredict_4,55
38,fb,1,FreqPredict_5,55
Easy,fb,1,SCForcedChoice_red,55
Neutral,fb,1,SCForcedChoice_orange,55
Easy,fb,1,SCForcedChoice_yellow,55
Hard,fb,1,SCForcedChoice_green,55
Easy,fb,1,SCForcedChoice_blue,55
Hard,fb,1,SCForcedChoice_purple,55
posttest:Post-Test:;,fb,1,TypeResp,56
0,fb,1,BlockVaryQ,56
0,fb,1,ItemVaryQ,56
53,fb,1,FreqPredict_1,56
62,fb,1,FreqPredict_2,56
59,fb,1,FreqPredict_3,56
66,fb,1,FreqPredict_4,56
60,fb,1,FreqPredict_5,56
Hard,fb,1,SCForcedChoice_red,56
Hard,fb,1,SCForcedChoice_orange,56
Hard,fb,1,SCForcedChoice_yellow,56
Easy,fb,1,SCForcedChoice_green,56
Neutral,fb,1,SCForcedChoice_blue,56
Hard,fb,1,SCForcedChoice_purple,56
posttest:Post-Test:;,fb,1,TypeResp,57
1,fb,1,BlockVaryQ,57
1,fb,1,ItemVaryQ,57
60,fb,1,FreqPredict_1,57
42,fb,1,FreqPredict_2,57
65,fb,1,FreqPredict_3,57
56,fb,1,FreqPredict_4,57
39,fb,1,FreqPredict_5,57
Easy,fb,1,SCForcedChoice_red,57
Hard,fb,1,SCForcedChoice_orange,57
Hard,fb,1,SCForcedChoice_yellow,57
Easy,fb,1,SCForcedChoice_green,57
Neutral,fb,1,SCForcedChoice_blue,57
Neutral,fb,1,SCForcedChoice_purple,57
posttest:Post-Test:;,fb,1,TypeResp,58
1,fb,1,BlockVaryQ,58
1,fb,1,ItemVaryQ,58
36,fb,1,FreqPredict_1,58
63,fb,1,FreqPredict_2,58
59,fb,1,FreqPredict_3,58
42,fb,1,FreqPredict_4,58
62,fb,1,FreqPredict_5,58
Neutral,fb,1,SCForcedChoice_red,58
Neutral,fb,1,SCForcedChoice_orange,58
Neutral,fb,1,SCForcedChoice_yellow,58
Easy,fb,1,SCForcedChoice_green,58
Hard,fb,1,SCForcedChoice_blue,58
Hard,fb,1,SCForcedChoice_purple,58
posttest:Post-Test:;,fb,1,TypeResp,59
1,fb,1,BlockVaryQ,59
1,fb,1,ItemVaryQ,59
7,fb,1,FreqPredict_1,59
0,fb,1,FreqPredict_2,59
11,fb,1,FreqPredict_3,59
0,fb,1,FreqPredict_4,59
0,fb,1,FreqPredict_5,59
Easy,fb,1,SCForcedChoice_red,59
Easy,fb,1,SCForcedChoice_orange,59
Hard,fb,1,SCForcedChoice_yellow,59
Neutral,fb,1,SCForcedChoice_green,59
Hard,fb,1,SCForcedChoice_blue,59
Neutral,fb,1,SCForcedChoice_purple,59
posttest:Post-Test:;,fb,1,TypeResp,60
0,fb,1,BlockVaryQ,60
0,fb,1,ItemVaryQ,60
72,fb,1,FreqPredict_1,60
26,fb,1,FreqPredict_2,60
66,fb,1,FreqPredict_3,60
31,fb,1,FreqPredict_4,60
67,fb,1,FreqPredict_5,60
Easy,fb,1,SCForcedChoice_red,60
Hard,fb,1,SCForcedChoice_orange,60
Easy,fb,1,SCForcedChoice_yellow,60
Easy,fb,1,SCForcedChoice_green,60
Hard,fb,1,SCForcedChoice_blue,60
Neutral,fb,1,SCForcedChoice_purple,60
posttest:Post-Test:;,fb,1,TypeResp,61
0,fb,1,BlockVaryQ,61
0,fb,1,ItemVaryQ,61
58,fb,1,FreqPredict_1,61
39,fb,1,FreqPredict_2,61
62,fb,1,FreqPredict_3,61
57,fb,1,FreqPredict_4,61
44,fb,1,FreqPredict_5,61
Hard,fb,1,SCForcedChoice_red,61
Easy,fb,1,SCForcedChoice_orange,61
Hard,fb,1,SCForcedChoice_yellow,61
Easy,fb,1,SCForcedChoice_green,61
Easy,fb,1,SCForcedChoice_blue,61
Neutral,fb,1,SCForcedChoice_purple,61
posttest:Post-Test:;,fb,1,TypeResp,62
0,fb,1,BlockVaryQ,62
0,fb,1,ItemVaryQ,62
64,fb,1,FreqPredict_1,62
56,fb,1,FreqPredict_2,62
66,fb,1,FreqPredict_3,62
76,fb,1,FreqPredict_4,62
37,fb,1,FreqPredict_5,62
Hard,fb,1,SCForcedChoice_red,62
Easy,fb,1,SCForcedChoice_orange,62
Neutral,fb,1,SCForcedChoice_yellow,62
Easy,fb,1,SCForcedChoice_green,62
Easy,fb,1,SCForcedChoice_blue,62
Hard,fb,1,SCForcedChoice_purple,62
posttest:Post-Test:;,fb,1,TypeResp,63
1,fb,1,BlockVaryQ,63
1,fb,1,ItemVaryQ,63
100,fb,1,FreqPredict_1,63
100,fb,1,FreqPredict_2,63
100,fb,1,FreqPredict_3,63
98,fb,1,FreqPredict_4,63
100,fb,1,FreqPredict_5,63
Easy,fb,1,SCForcedChoice_red,63
Easy,fb,1,SCForcedChoice_orange,63
Easy,fb,1,SCForcedChoice_yellow,63
Easy,fb,1,SCForcedChoice_green,63
Easy,fb,1,SCForcedChoice_blue,63
Easy,fb,1,SCForcedChoice_purple,63
posttest:Post-Test:;,fb,1,TypeResp,64
1,fb,1,BlockVaryQ,64
1,fb,1,ItemVaryQ,64
29,fb,1,FreqPredict_1,64
26,fb,1,FreqPredict_2,64
28,fb,1,FreqPredict_3,64
33,fb,1,FreqPredict_4,64
26,fb,1,FreqPredict_5,64
Hard,fb,1,SCForcedChoice_red,64
Easy,fb,1,SCForcedChoice_orange,64
Hard,fb,1,SCForcedChoice_yellow,64
Neutral,fb,1,SCForcedChoice_green,64
Hard,fb,1,SCForcedChoice_blue,64
Easy,fb,1,SCForcedChoice_purple,64
posttest:Post-Test:;,fb,1,TypeResp,65
1,fb,1,BlockVaryQ,65
1,fb,1,ItemVaryQ,65
60,fb,1,FreqPredict_1,65
70,fb,1,FreqPredict_2,65
40,fb,1,FreqPredict_3,65
20,fb,1,FreqPredict_4,65
55,fb,1,FreqPredict_5,65
Easy,fb,1,SCForcedChoice_red,65
Hard,fb,1,SCForcedChoice_orange,65
Hard,fb,1,SCForcedChoice_yellow,65
Neutral,fb,1,SCForcedChoice_green,65
Easy,fb,1,SCForcedChoice_blue,65
Hard,fb,1,SCForcedChoice_purple,65
posttest:Post-Test:;,fb,1,TypeResp,66
1,fb,1,BlockVaryQ,66
1,fb,1,ItemVaryQ,66
55,fb,1,FreqPredict_1,66
60,fb,1,FreqPredict_2,66
79,fb,1,FreqPredict_3,66
82,fb,1,FreqPredict_4,66
84,fb,1,FreqPredict_5,66
Easy,fb,1,SCForcedChoice_red,66
Easy,fb,1,SCForcedChoice_orange,66
Hard,fb,1,SCForcedChoice_yellow,66
Easy,fb,1,SCForcedChoice_green,66
Hard,fb,1,SCForcedChoice_blue,66
Easy,fb,1,SCForcedChoice_purple,66
posttest:Post-Test:;,fb,1,TypeResp,67
0,fb,1,BlockVaryQ,67
1,fb,1,ItemVaryQ,67
66,fb,1,FreqPredict_1,67
31,fb,1,FreqPredict_2,67
76,fb,1,FreqPredict_3,67
70,fb,1,FreqPredict_4,67
22,fb,1,FreqPredict_5,67
Easy,fb,1,SCForcedChoice_red,67
Easy,fb,1,SCForcedChoice_orange,67
Hard,fb,1,SCForcedChoice_yellow,67
Easy,fb,1,SCForcedChoice_green,67
Easy,fb,1,SCForcedChoice_blue,67
Hard,fb,1,SCForcedChoice_purple,67
posttest:Post-Test:;,fb,1,TypeResp,68
0,fb,1,BlockVaryQ,68
0,fb,1,ItemVaryQ,68
59,fb,1,FreqPredict_1,68
59,fb,1,FreqPredict_2,68
59,fb,1,FreqPredict_3,68
59,fb,1,FreqPredict_4,68
59,fb,1,FreqPredict_5,68
Easy,fb,1,SCForcedChoice_red,68
Easy,fb,1,SCForcedChoice_orange,68
Easy,fb,1,SCForcedChoice_yellow,68
Easy,fb,1,SCForcedChoice_green,68
Easy,fb,1,SCForcedChoice_blue,68
Easy,fb,1,SCForcedChoice_purple,68
posttest:Post-Test:;,fb,1,TypeResp,69
0,fb,1,BlockVaryQ,69
0,fb,1,ItemVaryQ,69
0,fb,1,FreqPredict_1,69
0,fb,1,FreqPredict_2,69
100,fb,1,FreqPredict_3,69
0,fb,1,FreqPredict_4,69
0,fb,1,FreqPredict_5,69
Hard,fb,1,SCForcedChoice_red,69
Hard,fb,1,SCForcedChoice_orange,69
Easy,fb,1,SCForcedChoice_yellow,69
Hard,fb,1,SCForcedChoice_green,69
Hard,fb,1,SCForcedChoice_blue,69
Easy,fb,1,SCForcedChoice_purple,69
posttest:Post-Test:;,fb,1,TypeResp,70
0,fb,1,BlockVaryQ,70
0,fb,1,ItemVaryQ,70
20,fb,1,FreqPredict_1,70
85,fb,1,FreqPredict_2,70
50,fb,1,FreqPredict_3,70
70,fb,1,FreqPredict_4,70
60,fb,1,FreqPredict_5,70
Hard,fb,1,SCForcedChoice_red,70
Easy,fb,1,SCForcedChoice_orange,70
Hard,fb,1,SCForcedChoice_yellow,70
Easy,fb,1,SCForcedChoice_green,70
Neutral,fb,1,SCForcedChoice_blue,70
Neutral,fb,1,SCForcedChoice_purple,70
posttest:Post-Test:;,fb,1,TypeResp,71
0,fb,1,BlockVaryQ,71
1,fb,1,ItemVaryQ,71
29,fb,1,FreqPredict_1,71
0,fb,1,FreqPredict_2,71
0,fb,1,FreqPredict_3,71
0,fb,1,FreqPredict_4,71
0,fb,1,FreqPredict_5,71
Easy,fb,1,SCForcedChoice_red,71
Easy,fb,1,SCForcedChoice_orange,71
Hard,fb,1,SCForcedChoice_yellow,71
Hard,fb,1,SCForcedChoice_green,71
Hard,fb,1,SCForcedChoice_blue,71
Hard,fb,1,SCForcedChoice_purple,71
posttest:Post-Test:;,fb,1,TypeResp,72
0,fb,1,BlockVaryQ,72
0,fb,1,ItemVaryQ,72
55,fb,1,FreqPredict_1,72
30,fb,1,FreqPredict_2,72
65,fb,1,FreqPredict_3,72
45,fb,1,FreqPredict_4,72
65,fb,1,FreqPredict_5,72
Easy,fb,1,SCForcedChoice_red,72
Hard,fb,1,SCForcedChoice_orange,72
Easy,fb,1,SCForcedChoice_yellow,72
Neutral,fb,1,SCForcedChoice_green,72
Easy,fb,1,SCForcedChoice_blue,72
Easy,fb,1,SCForcedChoice_purple,72
posttest:Post-Test:;,fb,1,TypeResp,73
0,fb,1,BlockVaryQ,73
0,fb,1,ItemVaryQ,73
42,fb,1,FreqPredict_1,73
100,fb,1,FreqPredict_2,73
57,fb,1,FreqPredict_3,73
41,fb,1,FreqPredict_4,73
16,fb,1,FreqPredict_5,73
Easy,fb,1,SCForcedChoice_red,73
Hard,fb,1,SCForcedChoice_orange,73
Easy,fb,1,SCForcedChoice_yellow,73
Easy,fb,1,SCForcedChoice_green,73
Easy,fb,1,SCForcedChoice_blue,73
Hard,fb,1,SCForcedChoice_purple,73
posttest:Post-Test:;,fb,1,TypeResp,74
1,fb,1,BlockVaryQ,74
1,fb,1,ItemVaryQ,74
5,fb,1,FreqPredict_1,74
10,fb,1,FreqPredict_2,74
10,fb,1,FreqPredict_3,74
9,fb,1,FreqPredict_4,74
88,fb,1,FreqPredict_5,74
Neutral,fb,1,SCForcedChoice_red,74
Easy,fb,1,SCForcedChoice_orange,74
Easy,fb,1,SCForcedChoice_yellow,74
Hard,fb,1,SCForcedChoice_green,74
Hard,fb,1,SCForcedChoice_blue,74
Neutral,fb,1,SCForcedChoice_purple,74
posttest:Post-Test:;,fb,1,TypeResp,75
0,fb,1,BlockVaryQ,75
0,fb,1,ItemVaryQ,75
15,fb,1,FreqPredict_1,75
26,fb,1,FreqPredict_2,75
8,fb,1,FreqPredict_3,75
80,fb,1,FreqPredict_4,75
23,fb,1,FreqPredict_5,75
Easy,fb,1,SCForcedChoice_red,75
Hard,fb,1,SCForcedChoice_orange,75
Easy,fb,1,SCForcedChoice_yellow,75
Easy,fb,1,SCForcedChoice_green,75
Hard,fb,1,SCForcedChoice_blue,75
Hard,fb,1,SCForcedChoice_purple,75
posttest:Post-Test:;,fb,1,TypeResp,76
0,fb,1,BlockVaryQ,76
0,fb,1,ItemVaryQ,76
0,fb,1,FreqPredict_1,76
0,fb,1,FreqPredict_2,76
47,fb,1,FreqPredict_3,76
100,fb,1,FreqPredict_4,76
100,fb,1,FreqPredict_5,76
Hard,fb,1,SCForcedChoice_red,76
Neutral,fb,1,SCForcedChoice_orange,76
Neutral,fb,1,SCForcedChoice_yellow,76
Hard,fb,1,SCForcedChoice_green,76
Easy,fb,1,SCForcedChoice_blue,76
Hard,fb,1,SCForcedChoice_purple,76
posttest:Post-Test:;,fb,1,TypeResp,77
1,fb,1,BlockVaryQ,77
1,fb,1,ItemVaryQ,77
20,fb,1,FreqPredict_1,77
12,fb,1,FreqPredict_2,77
78,fb,1,FreqPredict_3,77
4,fb,1,FreqPredict_4,77
0,fb,1,FreqPredict_5,77
Hard,fb,1,SCForcedChoice_red,77
Easy,fb,1,SCForcedChoice_orange,77
Neutral,fb,1,SCForcedChoice_yellow,77
Hard,fb,1,SCForcedChoice_green,77
Neutral,fb,1,SCForcedChoice_blue,77
Easy,fb,1,SCForcedChoice_purple,77
posttest:Post-Test:;,fb,1,TypeResp,78
0,fb,1,BlockVaryQ,78
0,fb,1,ItemVaryQ,78
41,fb,1,FreqPredict_1,78
26,fb,1,FreqPredict_2,78
29,fb,1,FreqPredict_3,78
62,fb,1,FreqPredict_4,78
66,fb,1,FreqPredict_5,78
Hard,fb,1,SCForcedChoice_red,78
Easy,fb,1,SCForcedChoice_orange,78
Neutral,fb,1,SCForcedChoice_yellow,78
Easy,fb,1,SCForcedChoice_green,78
Hard,fb,1,SCForcedChoice_blue,78
Easy,fb,1,SCForcedChoice_purple,78
posttest:Post-Test:;,fb,1,TypeResp,79
0,fb,1,BlockVaryQ,79
0,fb,1,ItemVaryQ,79
50,fb,1,FreqPredict_1,79
50,fb,1,FreqPredict_2,79
50,fb,1,FreqPredict_3,79
80,fb,1,FreqPredict_4,79
50,fb,1,FreqPredict_5,79
Hard,fb,1,SCForcedChoice_red,79
Easy,fb,1,SCForcedChoice_orange,79
Easy,fb,1,SCForcedChoice_yellow,79
Neutral,fb,1,SCForcedChoice_green,79
Neutral,fb,1,SCForcedChoice_blue,79
Easy,fb,1,SCForcedChoice_purple,79
posttest:Post-Test:;,fb,1,TypeResp,80
1,fb,1,BlockVaryQ,80
1,fb,1,ItemVaryQ,80
80,fb,1,FreqPredict_1,80
85,fb,1,FreqPredict_2,80
55,fb,1,FreqPredict_3,80
60,fb,1,FreqPredict_4,80
75,fb,1,FreqPredict_5,80
Easy,fb,1,SCForcedChoice_red,80
Hard,fb,1,SCForcedChoice_orange,80
Neutral,fb,1,SCForcedChoice_yellow,80
Neutral,fb,1,SCForcedChoice_green,80
Easy,fb,1,SCForcedChoice_blue,80
Hard,fb,1,SCForcedChoice_purple,80
posttest:Post-Test:;,fb,1,TypeResp,81
1,fb,1,BlockVaryQ,81
1,fb,1,ItemVaryQ,81
4,fb,1,FreqPredict_1,81
4,fb,1,FreqPredict_2,81
0,fb,1,FreqPredict_3,81
0,fb,1,FreqPredict_4,81
0,fb,1,FreqPredict_5,81
Neutral,fb,1,SCForcedChoice_red,81
Hard,fb,1,SCForcedChoice_orange,81
Easy,fb,1,SCForcedChoice_yellow,81
Hard,fb,1,SCForcedChoice_green,81
Hard,fb,1,SCForcedChoice_blue,81
Hard,fb,1,SCForcedChoice_purple,81
posttest:Post-Test:;,fb,1,TypeResp,82
0,fb,1,BlockVaryQ,82
0,fb,1,ItemVaryQ,82
24,fb,1,FreqPredict_1,82
73,fb,1,FreqPredict_2,82
11,fb,1,FreqPredict_3,82
0,fb,1,FreqPredict_4,82
0,fb,1,FreqPredict_5,82
Easy,fb,1,SCForcedChoice_red,82
Neutral,fb,1,SCForcedChoice_orange,82
Easy,fb,1,SCForcedChoice_yellow,82
Neutral,fb,1,SCForcedChoice_green,82
Hard,fb,1,SCForcedChoice_blue,82
Hard,fb,1,SCForcedChoice_purple,82
posttest:Post-Test:;,fb,1,TypeResp,83
0,fb,1,BlockVaryQ,83
0,fb,1,ItemVaryQ,83
13,fb,1,FreqPredict_1,83
60,fb,1,FreqPredict_2,83
34,fb,1,FreqPredict_3,83
77,fb,1,FreqPredict_4,83
91,fb,1,FreqPredict_5,83
Hard,fb,1,SCForcedChoice_red,83
Hard,fb,1,SCForcedChoice_orange,83
Easy,fb,1,SCForcedChoice_yellow,83
Easy,fb,1,SCForcedChoice_green,83
Hard,fb,1,SCForcedChoice_blue,83
Hard,fb,1,SCForcedChoice_purple,83
posttest:Post-Test:;,fb,1,TypeResp,84
0,fb,1,BlockVaryQ,84
1,fb,1,ItemVaryQ,84
90,fb,1,FreqPredict_1,84
95,fb,1,FreqPredict_2,84
30,fb,1,FreqPredict_3,84
0,fb,1,FreqPredict_4,84
85,fb,1,FreqPredict_5,84
Neutral,fb,1,SCForcedChoice_red,84
Hard,fb,1,SCForcedChoice_orange,84
Neutral,fb,1,SCForcedChoice_yellow,84
Easy,fb,1,SCForcedChoice_green,84
Easy,fb,1,SCForcedChoice_blue,84
Hard,fb,1,SCForcedChoice_purple,84
posttest:Post-Test:;,fb,1,TypeResp,85
1,fb,1,BlockVaryQ,85
1,fb,1,ItemVaryQ,85
73,fb,1,FreqPredict_1,85
35,fb,1,FreqPredict_2,85
55,fb,1,FreqPredict_3,85
69,fb,1,FreqPredict_4,85
35,fb,1,FreqPredict_5,85
Hard,fb,1,SCForcedChoice_red,85
Easy,fb,1,SCForcedChoice_orange,85
Hard,fb,1,SCForcedChoice_yellow,85
Hard,fb,1,SCForcedChoice_green,85
Easy,fb,1,SCForcedChoice_blue,85
Hard,fb,1,SCForcedChoice_purple,85
posttest:Post-Test:;,fb,1,TypeResp,86
0,fb,1,BlockVaryQ,86
0,fb,1,ItemVaryQ,86
72,fb,1,FreqPredict_1,86
49,fb,1,FreqPredict_2,86
75,fb,1,FreqPredict_3,86
71,fb,1,FreqPredict_4,86
82,fb,1,FreqPredict_5,86
Easy,fb,1,SCForcedChoice_red,86
Hard,fb,1,SCForcedChoice_orange,86
Easy,fb,1,SCForcedChoice_yellow,86
Hard,fb,1,SCForcedChoice_green,86
Easy,fb,1,SCForcedChoice_blue,86
Easy,fb,1,SCForcedChoice_purple,86
posttest:Post-Test:;,fb,1,TypeResp,87
0,fb,1,BlockVaryQ,87
0,fb,1,ItemVaryQ,87
66,fb,1,FreqPredict_1,87
69,fb,1,FreqPredict_2,87
59,fb,1,FreqPredict_3,87
46,fb,1,FreqPredict_4,87
54,fb,1,FreqPredict_5,87
Neutral,fb,1,SCForcedChoice_red,87
Neutral,fb,1,SCForcedChoice_orange,87
Easy,fb,1,SCForcedChoice_yellow,87
Easy,fb,1,SCForcedChoice_green,87
Easy,fb,1,SCForcedChoice_blue,87
Hard,fb,1,SCForcedChoice_purple,87
posttest:Post-Test:;,fb,1,TypeResp,88
0,fb,1,BlockVaryQ,88
1,fb,1,ItemVaryQ,88
36,fb,1,FreqPredict_1,88
43,fb,1,FreqPredict_2,88
66,fb,1,FreqPredict_3,88
77,fb,1,FreqPredict_4,88
52,fb,1,FreqPredict_5,88
Hard,fb,1,SCForcedChoice_red,88
Easy,fb,1,SCForcedChoice_orange,88
Easy,fb,1,SCForcedChoice_yellow,88
Easy,fb,1,SCForcedChoice_green,88
Hard,fb,1,SCForcedChoice_blue,88
Hard,fb,1,SCForcedChoice_purple,88
posttest:Post-Test:;,fb,2,TypeResp,89
1,fb,2,BlockVaryQ,89
1,fb,2,ItemVaryQ,89
60,fb,2,FreqPredict_1,89
29,fb,2,FreqPredict_2,89
21,fb,2,FreqPredict_3,89
22,fb,2,FreqPredict_4,89
21,fb,2,FreqPredict_5,89
Hard,fb,2,SCForcedChoice_red,89
Easy,fb,2,SCForcedChoice_orange,89
Neutral,fb,2,SCForcedChoice_yellow,89
Hard,fb,2,SCForcedChoice_green,89
Easy,fb,2,SCForcedChoice_blue,89
Hard,fb,2,SCForcedChoice_purple,89
posttest:Post-Test:;,fb,2,TypeResp,90
0,fb,2,BlockVaryQ,90
1,fb,2,ItemVaryQ,90
25,fb,2,FreqPredict_1,90
15,fb,2,FreqPredict_2,90
21,fb,2,FreqPredict_3,90
70,fb,2,FreqPredict_4,90
73,fb,2,FreqPredict_5,90
Easy,fb,2,SCForcedChoice_red,90
Neutral,fb,2,SCForcedChoice_orange,90
Hard,fb,2,SCForcedChoice_yellow,90
Hard,fb,2,SCForcedChoice_green,90
Easy,fb,2,SCForcedChoice_blue,90
Easy,fb,2,SCForcedChoice_purple,90
posttest:Post-Test:;,fb,2,TypeResp,91
1,fb,2,BlockVaryQ,91
1,fb,2,ItemVaryQ,91
62,fb,2,FreqPredict_1,91
17,fb,2,FreqPredict_2,91
85,fb,2,FreqPredict_3,91
76,fb,2,FreqPredict_4,91
80,fb,2,FreqPredict_5,91
Hard,fb,2,SCForcedChoice_red,91
Hard,fb,2,SCForcedChoice_orange,91
Easy,fb,2,SCForcedChoice_yellow,91
Neutral,fb,2,SCForcedChoice_green,91
Easy,fb,2,SCForcedChoice_blue,91
Neutral,fb,2,SCForcedChoice_purple,91
posttest:Post-Test:;,fb,2,TypeResp,92
1,fb,2,BlockVaryQ,92
1,fb,2,ItemVaryQ,92
60,fb,2,FreqPredict_1,92
66,fb,2,FreqPredict_2,92
81,fb,2,FreqPredict_3,92
72,fb,2,FreqPredict_4,92
70,fb,2,FreqPredict_5,92
Easy,fb,2,SCForcedChoice_red,92
Easy,fb,2,SCForcedChoice_orange,92
Neutral,fb,2,SCForcedChoice_yellow,92
Easy,fb,2,SCForcedChoice_green,92
Easy,fb,2,SCForcedChoice_blue,92
Easy,fb,2,SCForcedChoice_purple,92
posttest:Post-Test:;,fb,2,TypeResp,93
1,fb,2,BlockVaryQ,93
1,fb,2,ItemVaryQ,93
95,fb,2,FreqPredict_1,93
60,fb,2,FreqPredict_2,93
5,fb,2,FreqPredict_3,93
10,fb,2,FreqPredict_4,93
32,fb,2,FreqPredict_5,93
Hard,fb,2,SCForcedChoice_red,93
Hard,fb,2,SCForcedChoice_orange,93
Hard,fb,2,SCForcedChoice_yellow,93
Easy,fb,2,SCForcedChoice_green,93
Easy,fb,2,SCForcedChoice_blue,93
Hard,fb,2,SCForcedChoice_purple,93
posttest:Post-Test:;,fb,2,TypeResp,94
1,fb,2,BlockVaryQ,94
1,fb,2,ItemVaryQ,94
56,fb,2,FreqPredict_1,94
39,fb,2,FreqPredict_2,94
18,fb,2,FreqPredict_3,94
53,fb,2,FreqPredict_4,94
57,fb,2,FreqPredict_5,94
Neutral,fb,2,SCForcedChoice_red,94
Easy,fb,2,SCForcedChoice_orange,94
Easy,fb,2,SCForcedChoice_yellow,94
Hard,fb,2,SCForcedChoice_green,94
Easy,fb,2,SCForcedChoice_blue,94
Hard,fb,2,SCForcedChoice_purple,94
posttest:Post-Test:;,fb,2,TypeResp,95
1,fb,2,BlockVaryQ,95
1,fb,2,ItemVaryQ,95
32,fb,2,FreqPredict_1,95
28,fb,2,FreqPredict_2,95
55,fb,2,FreqPredict_3,95
72,fb,2,FreqPredict_4,95
75,fb,2,FreqPredict_5,95
Easy,fb,2,SCForcedChoice_red,95
Hard,fb,2,SCForcedChoice_orange,95
Easy,fb,2,SCForcedChoice_yellow,95
Hard,fb,2,SCForcedChoice_green,95
Easy,fb,2,SCForcedChoice_blue,95
Hard,fb,2,SCForcedChoice_purple,95
posttest:Post-Test:;,fb,2,TypeResp,96
0,fb,2,BlockVaryQ,96
0,fb,2,ItemVaryQ,96
48,fb,2,FreqPredict_1,96
10,fb,2,FreqPredict_2,96
42,fb,2,FreqPredict_3,96
9,fb,2,FreqPredict_4,96
90,fb,2,FreqPredict_5,96
Easy,fb,2,SCForcedChoice_red,96
Neutral,fb,2,SCForcedChoice_orange,96
Neutral,fb,2,SCForcedChoice_yellow,96
Hard,fb,2,SCForcedChoice_green,96
Hard,fb,2,SCForcedChoice_blue,96
Easy,fb,2,SCForcedChoice_purple,96
posttest:Post-Test:;,fb,2,TypeResp,97
1,fb,2,BlockVaryQ,97
0,fb,2,ItemVaryQ,97
54,fb,2,FreqPredict_1,97
67,fb,2,FreqPredict_2,97
86,fb,2,FreqPredict_3,97
0,fb,2,FreqPredict_4,97
0,fb,2,FreqPredict_5,97
Neutral,fb,2,SCForcedChoice_red,97
